#term ID	term description	observed gene count	background gene count	strength	signal	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0009987	Cellular process	190	15253	0.07	0.4	0.00015	9606.ENSP00000188790,9606.ENSP00000209728,9606.ENSP00000215743,9606.ENSP00000216446,9606.ENSP00000216862,9606.ENSP00000217026,9606.ENSP00000217289,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000219746,9606.ENSP00000221972,9606.ENSP00000221992,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000228843,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000250457,9606.ENSP00000251496,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000256412,9606.ENSP00000256442,9606.ENSP00000256447,9606.ENSP00000257264,9606.ENSP00000258729,9606.ENSP00000259008,9606.ENSP00000260128,9606.ENSP00000260227,9606.ENSP00000260302,9606.ENSP00000260731,9606.ENSP00000260843,9606.ENSP00000261196,9606.ENSP00000261622,9606.ENSP00000262460,9606.ENSP00000263326,9606.ENSP00000263735,9606.ENSP00000263753,9606.ENSP00000264012,9606.ENSP00000264596,9606.ENSP00000264613,9606.ENSP00000265000,9606.ENSP00000265148,9606.ENSP00000265171,9606.ENSP00000265748,9606.ENSP00000265769,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000272895,9606.ENSP00000274793,9606.ENSP00000276708,9606.ENSP00000277903,9606.ENSP00000280612,9606.ENSP00000283871,9606.ENSP00000285238,9606.ENSP00000286758,9606.ENSP00000287598,9606.ENSP00000288207,9606.ENSP00000296370,9606.ENSP00000296695,9606.ENSP00000296861,9606.ENSP00000298048,9606.ENSP00000299339,9606.ENSP00000299565,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000300283,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000305603,9606.ENSP00000306968,9606.ENSP00000307519,9606.ENSP00000308815,9606.ENSP00000311083,9606.ENSP00000311648,9606.ENSP00000313600,9606.ENSP00000315644,9606.ENSP00000319622,9606.ENSP00000319788,9606.ENSP00000320147,9606.ENSP00000321835,9606.ENSP00000321874,9606.ENSP00000322788,9606.ENSP00000323300,9606.ENSP00000327290,9606.ENSP00000329697,9606.ENSP00000330523,9606.ENSP00000335357,9606.ENSP00000337060,9606.ENSP00000340989,9606.ENSP00000341565,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000352584,9606.ENSP00000353770,9606.ENSP00000354451,9606.ENSP00000354691,9606.ENSP00000355167,9606.ENSP00000355506,9606.ENSP00000355751,9606.ENSP00000355922,9606.ENSP00000356024,9606.ENSP00000356198,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000356607,9606.ENSP00000356991,9606.ENSP00000357112,9606.ENSP00000357389,9606.ENSP00000357643,9606.ENSP00000357668,9606.ENSP00000358813,9606.ENSP00000359114,9606.ENSP00000359393,9606.ENSP00000359691,9606.ENSP00000359892,9606.ENSP00000360299,9606.ENSP00000360540,9606.ENSP00000360944,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000361850,9606.ENSP00000362018,9606.ENSP00000362108,9606.ENSP00000362814,9606.ENSP00000363001,9606.ENSP00000363149,9606.ENSP00000363524,9606.ENSP00000365413,9606.ENSP00000365773,9606.ENSP00000368516,9606.ENSP00000368727,9606.ENSP00000369129,9606.ENSP00000369293,9606.ENSP00000372295,9606.ENSP00000373364,9606.ENSP00000374265,9606.ENSP00000376352,9606.ENSP00000376457,9606.ENSP00000376992,9606.ENSP00000377492,9606.ENSP00000377601,9606.ENSP00000377793,9606.ENSP00000377796,9606.ENSP00000378177,9606.ENSP00000378356,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000378743,9606.ENSP00000379377,9606.ENSP00000381008,9606.ENSP00000381535,9606.ENSP00000383737,9606.ENSP00000384949,9606.ENSP00000385545,9606.ENSP00000386918,9606.ENSP00000387498,9606.ENSP00000389356,9606.ENSP00000391090,9606.ENSP00000391490,9606.ENSP00000396615,9606.ENSP00000402219,9606.ENSP00000405726,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000416037,9606.ENSP00000416293,9606.ENSP00000416561,9606.ENSP00000423014,9606.ENSP00000428205,9606.ENSP00000428489,9606.ENSP00000428876,9606.ENSP00000429473,9606.ENSP00000432568,9606.ENSP00000433277,9606.ENSP00000438483,9606.ENSP00000444628,9606.ENSP00000444788,9606.ENSP00000458585,9606.ENSP00000481380,9606.ENSP00000481841,9606.ENSP00000482841,9606.ENSP00000483621,9606.ENSP00000488437,9606.ENSP00000494957,9606.ENSP00000496939,9606.ENSP00000498748,9606.ENSP00000501092,9606.ENSP00000501146	FAP,CDC6,MMP11,PLEK2,CYP24A1,MYBL2,FERMT1,TIMP1,OLFM4,TOX3,CD79A,CEACAM5,COMP,COL1A1,RAD51AP1,NCAPH,DLGAP5,EGLN3,NCAPG,GDF15,CHI3L1,ADAMDEC1,CCNB1,CD180,TCN1,IGF2BP3,BRIP1,SULF1,MMP7,MMP13,KIF11,GPR87,SLCO1B3,SLC7A5,GINS1,IL37,EPCAM,SGO1,CDH3,NEIL3,CP,GALNT7,CENPE,EGF,ANLN,ADAM28,TICRR,NUF2,ABCA12,PLA2G7,GSDMC,HABP2,SLC7A11,HGD,ABCC3,CXCL13,BUB1B,CCNB2,S100P,SPINK1,TNFRSF21,MELK,CLDN10,CHRNA5,PCLAF,PLK1,CKMT1B,TPX2,BUB1,COL3A1,FUT3,CDCA7,TMPRSS11E,CCL19,CKS1B,UGT8,ATP10B,TYMS,SULT1C2,NQO1,EZH2,ETV4,B3GNT3,MMP1,SPAG5,ITGA11,PLPP2,CTHRC1,CDKN3,NME1,SFN,FAM111B,FOXM1,XRCC2,AKR1B10,RRM2,IQGAP3,FCRL5,HORMAD1,EXO1,THBS2,CENPF,CR2,CHIT1,KIF14,ASPM,RALGPS2,NECTIN4,AIM2,SLC50A1,MKI67,ADAM12,TTK,COL11A1,HMGB3,LGSN,SLC44A5,ADGRF1,CEP55,STIL,MMP9,CDC20,PLAU,CENPI,LCN2,SERINC2,SMPDL3B,SPDEF,KIF4A,SLC28A3,PSAT1,LGR4,XDH,DSP,IL2RA,GJB2,GOLM1,GPX2,PDK1,ECT2,BCL2L15,HMMR,HELLS,PRC1,METTL7B,CEMIP,KIF20A,SPP1,CDK1,AK4,GCNT3,MUC16,STK32A,DNAH14,PYCR1,KIF26B,KDELR3,FUT2,RPL39L,CHEK1,AGR2,GLB1L3,VSIG1,CDC45,TOP2A,DEPDC1,TMPRSS4,SLC2A1,CFB,OCIAD2,FBXO32,PBK,FAM83A,HS6ST2,SPTBN2,MS4A1,KPNA2,GLB1L2,TDO2,MMP12,CCNA2,CD24,CRABP2,CABYR,PRSS2,UBE2T,KCNN4,GREM1,TFAP2A,HNF4G
GO:0022617	Extracellular matrix disassembly	7	44	1.17	0.92	0.00021	9606.ENSP00000215743,9606.ENSP00000260227,9606.ENSP00000260302,9606.ENSP00000322788,9606.ENSP00000361405,9606.ENSP00000458585,9606.ENSP00000488437	MMP11,MMP7,MMP13,MMP1,MMP9,MMP12,PRSS2
GO:0045132	Meiotic chromosome segregation	9	91	0.97	0.85	0.00023	9606.ENSP00000240423,9606.ENSP00000259008,9606.ENSP00000263753,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300093,9606.ENSP00000355167,9606.ENSP00000356379,9606.ENSP00000358813	NCAPH,BRIP1,SGO1,NUF2,CCNB2,PLK1,HORMAD1,ASPM,TTK
GO:0000086	G2/M transition of mitotic cell cycle	7	46	1.15	0.89	0.00027	9606.ENSP00000256442,9606.ENSP00000298048,9606.ENSP00000300093,9606.ENSP00000342307,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000481380	CCNB1,MELK,PLK1,FOXM1,CDK1,CHEK1,CCNA2
GO:0051321	Meiotic cell cycle	14	260	0.7	0.74	0.00027	9606.ENSP00000228843,9606.ENSP00000240423,9606.ENSP00000259008,9606.ENSP00000263753,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300093,9606.ENSP00000352271,9606.ENSP00000355167,9606.ENSP00000355506,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000411532	RAD51AP1,NCAPH,BRIP1,SGO1,NUF2,CCNB2,PLK1,XRCC2,HORMAD1,EXO1,ASPM,TTK,CDC20,TOP2A
GO:0032963	Collagen metabolic process	8	69	1.04	0.85	0.00029	9606.ENSP00000215743,9606.ENSP00000225964,9606.ENSP00000260227,9606.ENSP00000260302,9606.ENSP00000322788,9606.ENSP00000361405,9606.ENSP00000458585,9606.ENSP00000488437	MMP11,COL1A1,MMP7,MMP13,MMP1,MMP9,MMP12,PRSS2
GO:0030198	Extracellular matrix organization	14	271	0.69	0.7	0.00040	9606.ENSP00000215743,9606.ENSP00000217289,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000260128,9606.ENSP00000260227,9606.ENSP00000260302,9606.ENSP00000304408,9606.ENSP00000322788,9606.ENSP00000359114,9606.ENSP00000361405,9606.ENSP00000458585,9606.ENSP00000488437,9606.ENSP00000498748	MMP11,FERMT1,COMP,COL1A1,SULF1,MMP7,MMP13,COL3A1,MMP1,COL11A1,MMP9,MMP12,PRSS2,GREM1
GO:0042127	Regulation of cell population proliferation	39	1638	0.35	0.54	0.00040	9606.ENSP00000188790,9606.ENSP00000209728,9606.ENSP00000217289,9606.ENSP00000218388,9606.ENSP00000222271,9606.ENSP00000256442,9606.ENSP00000260128,9606.ENSP00000260227,9606.ENSP00000261622,9606.ENSP00000263735,9606.ENSP00000264012,9606.ENSP00000265171,9606.ENSP00000280612,9606.ENSP00000296861,9606.ENSP00000305603,9606.ENSP00000306968,9606.ENSP00000308815,9606.ENSP00000320147,9606.ENSP00000330523,9606.ENSP00000335357,9606.ENSP00000337060,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000354451,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000361850,9606.ENSP00000369293,9606.ENSP00000377793,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000458585,9606.ENSP00000481380,9606.ENSP00000481841,9606.ENSP00000498748,9606.ENSP00000501092	FAP,CDC6,FERMT1,TIMP1,COMP,CCNB1,SULF1,MMP7,SLC7A5,EPCAM,CDH3,EGF,SLC7A11,TNFRSF21,FUT3,CDCA7,CCL19,EZH2,CTHRC1,CDKN3,NME1,SFN,FOXM1,IQGAP3,KIF14,ASPM,TTK,MMP9,CDC20,PLAU,IL2RA,PRC1,CDK1,CHEK1,MMP12,CCNA2,CD24,GREM1,TFAP2A
GO:0008283	Cell population proliferation	24	753	0.48	0.6	0.00045	9606.ENSP00000188790,9606.ENSP00000217289,9606.ENSP00000221972,9606.ENSP00000222271,9606.ENSP00000256447,9606.ENSP00000262460,9606.ENSP00000265171,9606.ENSP00000298048,9606.ENSP00000304408,9606.ENSP00000330523,9606.ENSP00000340989,9606.ENSP00000354451,9606.ENSP00000356024,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357643,9606.ENSP00000368516,9606.ENSP00000369293,9606.ENSP00000376352,9606.ENSP00000377601,9606.ENSP00000378699,9606.ENSP00000391090,9606.ENSP00000428876,9606.ENSP00000433277	FAP,FERMT1,CD79A,COMP,CD180,GINS1,EGF,MELK,COL3A1,CTHRC1,SFN,IQGAP3,CR2,KIF14,ASPM,MKI67,LGR4,IL2RA,PDK1,HELLS,CDK1,CHEK1,FAM83A,MS4A1
GO:0050000	Chromosome localization	9	107	0.9	0.74	0.00068	9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000263753,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000358813,9606.ENSP00000360540	DLGAP5,CCNB1,SGO1,CENPE,NUF2,CENPF,KIF14,TTK,CEP55
GO:1901989	Positive regulation of cell cycle phase transition	9	109	0.89	0.73	0.00077	9606.ENSP00000209728,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000300093,9606.ENSP00000320147,9606.ENSP00000353770,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000378699	CDC6,DLGAP5,CCNB1,PLK1,EZH2,RRM2,STIL,CDC20,CDK1
GO:0008284	Positive regulation of cell population proliferation	26	918	0.42	0.52	0.0013	9606.ENSP00000209728,9606.ENSP00000218388,9606.ENSP00000222271,9606.ENSP00000256442,9606.ENSP00000261622,9606.ENSP00000263735,9606.ENSP00000264012,9606.ENSP00000265171,9606.ENSP00000308815,9606.ENSP00000320147,9606.ENSP00000330523,9606.ENSP00000337060,9606.ENSP00000342307,9606.ENSP00000354451,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000369293,9606.ENSP00000377793,9606.ENSP00000378699,9606.ENSP00000458585,9606.ENSP00000481380,9606.ENSP00000481841,9606.ENSP00000498748	CDC6,TIMP1,COMP,CCNB1,SLC7A5,EPCAM,CDH3,EGF,CCL19,EZH2,CTHRC1,NME1,FOXM1,IQGAP3,KIF14,ASPM,TTK,MMP9,CDC20,IL2RA,PRC1,CDK1,MMP12,CCNA2,CD24,GREM1
GO:0051310	Metaphase chromosome alignment	8	88	0.93	0.69	0.0013	9606.ENSP00000256442,9606.ENSP00000263753,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000358813,9606.ENSP00000360540	CCNB1,SGO1,CENPE,NUF2,CENPF,KIF14,TTK,CEP55
GO:1901992	Positive regulation of mitotic cell cycle phase transition	8	89	0.93	0.68	0.0014	9606.ENSP00000209728,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000300093,9606.ENSP00000353770,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000378699	CDC6,DLGAP5,CCNB1,PLK1,RRM2,STIL,CDC20,CDK1
GO:1903046	Meiotic cell cycle process	11	198	0.72	0.59	0.0023	9606.ENSP00000240423,9606.ENSP00000259008,9606.ENSP00000263753,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300093,9606.ENSP00000355167,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000361540,9606.ENSP00000411532	NCAPH,BRIP1,SGO1,NUF2,CCNB2,PLK1,HORMAD1,ASPM,TTK,CDC20,TOP2A
GO:0007017	Microtubule-based process	25	899	0.42	0.49	0.0024	9606.ENSP00000217026,9606.ENSP00000247191,9606.ENSP00000256442,9606.ENSP00000260731,9606.ENSP00000263753,9606.ENSP00000265148,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000323300,9606.ENSP00000352271,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361540,9606.ENSP00000363524,9606.ENSP00000377793,9606.ENSP00000378356,9606.ENSP00000378699,9606.ENSP00000383737,9606.ENSP00000385545,9606.ENSP00000483621	MYBL2,DLGAP5,CCNB1,KIF11,SGO1,CENPE,NUF2,CCNB2,PCLAF,PLK1,TPX2,SPAG5,XRCC2,KIF14,ASPM,TTK,STIL,CDC20,KIF4A,PRC1,KIF20A,CDK1,DNAH14,KIF26B,CABYR
GO:0007062	Sister chromatid cohesion	6	47	1.08	0.64	0.0030	9606.ENSP00000263753,9606.ENSP00000287598,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000355167,9606.ENSP00000361540	SGO1,BUB1B,PLK1,BUB1,HORMAD1,CDC20
GO:0051716	Cellular response to stimulus	96	6282	0.16	0.37	0.0034	9606.ENSP00000209728,9606.ENSP00000216446,9606.ENSP00000216862,9606.ENSP00000217289,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000221972,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000228843,9606.ENSP00000250457,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000256442,9606.ENSP00000256447,9606.ENSP00000259008,9606.ENSP00000260128,9606.ENSP00000260843,9606.ENSP00000261196,9606.ENSP00000261622,9606.ENSP00000263326,9606.ENSP00000263735,9606.ENSP00000264596,9606.ENSP00000264613,9606.ENSP00000265171,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000280612,9606.ENSP00000285238,9606.ENSP00000286758,9606.ENSP00000287598,9606.ENSP00000296695,9606.ENSP00000296861,9606.ENSP00000298048,9606.ENSP00000299565,9606.ENSP00000300035,9606.ENSP00000300093,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000308815,9606.ENSP00000319788,9606.ENSP00000320147,9606.ENSP00000322788,9606.ENSP00000327290,9606.ENSP00000329697,9606.ENSP00000330523,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000352584,9606.ENSP00000353770,9606.ENSP00000354451,9606.ENSP00000354691,9606.ENSP00000355167,9606.ENSP00000355506,9606.ENSP00000355922,9606.ENSP00000356024,9606.ENSP00000356607,9606.ENSP00000356991,9606.ENSP00000357112,9606.ENSP00000358813,9606.ENSP00000360299,9606.ENSP00000360944,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000365413,9606.ENSP00000368516,9606.ENSP00000369293,9606.ENSP00000374265,9606.ENSP00000376352,9606.ENSP00000376457,9606.ENSP00000377601,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000378743,9606.ENSP00000381535,9606.ENSP00000384949,9606.ENSP00000391090,9606.ENSP00000391490,9606.ENSP00000405726,9606.ENSP00000411532,9606.ENSP00000412292,9606.ENSP00000416293,9606.ENSP00000428205,9606.ENSP00000428489,9606.ENSP00000428876,9606.ENSP00000433277,9606.ENSP00000481380,9606.ENSP00000481841,9606.ENSP00000482841,9606.ENSP00000494957,9606.ENSP00000498748,9606.ENSP00000501092,9606.ENSP00000501146	CDC6,PLEK2,CYP24A1,FERMT1,TIMP1,OLFM4,CD79A,COMP,COL1A1,RAD51AP1,EGLN3,GDF15,CHI3L1,CCNB1,CD180,BRIP1,SULF1,GPR87,SLCO1B3,SLC7A5,IL37,EPCAM,NEIL3,CP,EGF,TICRR,NUF2,SLC7A11,ABCC3,CXCL13,BUB1B,SPINK1,TNFRSF21,MELK,CHRNA5,PCLAF,PLK1,BUB1,COL3A1,CCL19,NQO1,EZH2,MMP1,ITGA11,PLPP2,CTHRC1,SFN,FOXM1,XRCC2,AKR1B10,RRM2,IQGAP3,FCRL5,HORMAD1,EXO1,CENPF,CR2,RALGPS2,NECTIN4,AIM2,TTK,ADGRF1,STIL,MMP9,CDC20,PLAU,LCN2,SLC28A3,LGR4,IL2RA,GPX2,PDK1,ECT2,HELLS,SPP1,CDK1,AK4,STK32A,PYCR1,CHEK1,AGR2,CDC45,TOP2A,DEPDC1,SLC2A1,FBXO32,PBK,FAM83A,MS4A1,CCNA2,CD24,CRABP2,UBE2T,GREM1,TFAP2A,HNF4G
GO:0051984	Positive regulation of chromosome segregation	5	29	1.21	0.62	0.0041	9606.ENSP00000209728,9606.ENSP00000240423,9606.ENSP00000251496,9606.ENSP00000256442,9606.ENSP00000378699	CDC6,NCAPH,NCAPG,CCNB1,CDK1
GO:0051225	Spindle assembly	8	107	0.85	0.57	0.0044	9606.ENSP00000217026,9606.ENSP00000260731,9606.ENSP00000288207,9606.ENSP00000300403,9606.ENSP00000356379,9606.ENSP00000361540,9606.ENSP00000363524,9606.ENSP00000377793	MYBL2,KIF11,CCNB2,TPX2,ASPM,CDC20,KIF4A,PRC1
GO:0140013	Meiotic nuclear division	10	176	0.73	0.54	0.0044	9606.ENSP00000240423,9606.ENSP00000259008,9606.ENSP00000263753,9606.ENSP00000271452,9606.ENSP00000288207,9606.ENSP00000300093,9606.ENSP00000355167,9606.ENSP00000356379,9606.ENSP00000358813,9606.ENSP00000411532	NCAPH,BRIP1,SGO1,NUF2,CCNB2,PLK1,HORMAD1,ASPM,TTK,TOP2A
GO:0010389	Regulation of G2/M transition of mitotic cell cycle	8	109	0.84	0.55	0.0050	9606.ENSP00000209728,9606.ENSP00000256442,9606.ENSP00000268138,9606.ENSP00000300093,9606.ENSP00000355922,9606.ENSP00000356319,9606.ENSP00000378699,9606.ENSP00000391090	CDC6,CCNB1,TICRR,PLK1,CENPF,KIF14,CDK1,CHEK1
GO:0090307	Mitotic spindle assembly	6	53	1.03	0.58	0.0052	9606.ENSP00000217026,9606.ENSP00000260731,9606.ENSP00000300403,9606.ENSP00000361540,9606.ENSP00000363524,9606.ENSP00000377793	MYBL2,KIF11,TPX2,CDC20,KIF4A,PRC1
GO:1905820	Positive regulation of chromosome separation	5	32	1.17	0.58	0.0058	9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000300093,9606.ENSP00000361540	NCAPH,DLGAP5,NCAPG,PLK1,CDC20
GO:0000082	G1/S transition of mitotic cell cycle	7	82	0.9	0.55	0.0061	9606.ENSP00000256442,9606.ENSP00000288207,9606.ENSP00000320147,9606.ENSP00000335357,9606.ENSP00000354451,9606.ENSP00000378699,9606.ENSP00000481380	CCNB1,CCNB2,EZH2,CDKN3,IQGAP3,CDK1,CCNA2
GO:0048519	Negative regulation of biological process	83	5278	0.17	0.35	0.0062	9606.ENSP00000188790,9606.ENSP00000209728,9606.ENSP00000215743,9606.ENSP00000217289,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000219746,9606.ENSP00000221992,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000250457,9606.ENSP00000252809,9606.ENSP00000256412,9606.ENSP00000256442,9606.ENSP00000258729,9606.ENSP00000259008,9606.ENSP00000260128,9606.ENSP00000261622,9606.ENSP00000263326,9606.ENSP00000263735,9606.ENSP00000264012,9606.ENSP00000265171,9606.ENSP00000268138,9606.ENSP00000271452,9606.ENSP00000272895,9606.ENSP00000280612,9606.ENSP00000286758,9606.ENSP00000287598,9606.ENSP00000296695,9606.ENSP00000296861,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000308815,9606.ENSP00000315644,9606.ENSP00000318270,9606.ENSP00000319788,9606.ENSP00000320147,9606.ENSP00000330523,9606.ENSP00000335357,9606.ENSP00000337060,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000354451,9606.ENSP00000355167,9606.ENSP00000355751,9606.ENSP00000355922,9606.ENSP00000356024,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000356991,9606.ENSP00000357112,9606.ENSP00000358813,9606.ENSP00000359393,9606.ENSP00000360944,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000363001,9606.ENSP00000363149,9606.ENSP00000365473,9606.ENSP00000365773,9606.ENSP00000368516,9606.ENSP00000369293,9606.ENSP00000377601,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000384949,9606.ENSP00000391090,9606.ENSP00000405726,9606.ENSP00000412292,9606.ENSP00000416037,9606.ENSP00000428205,9606.ENSP00000428489,9606.ENSP00000432568,9606.ENSP00000436812,9606.ENSP00000458585,9606.ENSP00000481841,9606.ENSP00000498748,9606.ENSP00000501092	FAP,CDC6,MMP11,FERMT1,TIMP1,OLFM4,TOX3,CEACAM5,COMP,COL1A1,EGLN3,GDF15,ADAMDEC1,CCNB1,IGF2BP3,BRIP1,SULF1,SLC7A5,IL37,EPCAM,CDH3,EGF,TICRR,NUF2,ABCA12,SLC7A11,CXCL13,BUB1B,SPINK1,TNFRSF21,PLK1,TPX2,BUB1,COL3A1,CCL19,TYMS,PROM2,NQO1,EZH2,CTHRC1,CDKN3,NME1,SFN,FOXM1,XRCC2,IQGAP3,HORMAD1,THBS2,CENPF,CR2,KIF14,ASPM,NECTIN4,AIM2,TTK,HMGB3,STIL,MMP9,CDC20,PLAU,LCN2,SMPDL3B,SPDEF,MUC21,PSAT1,LGR4,IL2RA,HELLS,SPP1,CDK1,PYCR1,CHEK1,CDC45,DEPDC1,TMPRSS4,FBXO32,PBK,SPTBN2,MUC5B,MMP12,CD24,GREM1,TFAP2A
GO:0048518	Positive regulation of biological process	92	6061	0.15	0.34	0.0069	9606.ENSP00000188790,9606.ENSP00000209728,9606.ENSP00000216446,9606.ENSP00000217026,9606.ENSP00000217289,9606.ENSP00000218388,9606.ENSP00000219022,9606.ENSP00000219746,9606.ENSP00000221972,9606.ENSP00000222271,9606.ENSP00000225964,9606.ENSP00000228843,9606.ENSP00000240423,9606.ENSP00000247191,9606.ENSP00000251496,9606.ENSP00000252809,9606.ENSP00000255409,9606.ENSP00000256442,9606.ENSP00000256447,9606.ENSP00000258729,9606.ENSP00000260128,9606.ENSP00000260227,9606.ENSP00000261622,9606.ENSP00000263735,9606.ENSP00000264012,9606.ENSP00000265148,9606.ENSP00000265171,9606.ENSP00000265748,9606.ENSP00000272895,9606.ENSP00000274793,9606.ENSP00000286758,9606.ENSP00000289429,9606.ENSP00000296861,9606.ENSP00000298048,9606.ENSP00000300093,9606.ENSP00000300403,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000305603,9606.ENSP00000308815,9606.ENSP00000318270,9606.ENSP00000320147,9606.ENSP00000321835,9606.ENSP00000322788,9606.ENSP00000323300,9606.ENSP00000329403,9606.ENSP00000330523,9606.ENSP00000337060,9606.ENSP00000340989,9606.ENSP00000342307,9606.ENSP00000352271,9606.ENSP00000353770,9606.ENSP00000354451,9606.ENSP00000355751,9606.ENSP00000356024,9606.ENSP00000356319,9606.ENSP00000356379,9606.ENSP00000357112,9606.ENSP00000357668,9606.ENSP00000358813,9606.ENSP00000360944,9606.ENSP00000361405,9606.ENSP00000361540,9606.ENSP00000361850,9606.ENSP00000362108,9606.ENSP00000363149,9606.ENSP00000368516,9606.ENSP00000369293,9606.ENSP00000376457,9606.ENSP00000377793,9606.ENSP00000378177,9606.ENSP00000378517,9606.ENSP00000378699,9606.ENSP00000385545,9606.ENSP00000391090,9606.ENSP00000391490,9606.ENSP00000411532,9606.ENSP00000416037,9606.ENSP00000416561,9606.ENSP00000423014,9606.ENSP00000428876,9606.ENSP00000433277,9606.ENSP00000438483,9606.ENSP00000458585,9606.ENSP00000481380,9606.ENSP00000481841,9606.ENSP00000482841,9606.ENSP00000488437,9606.ENSP00000496939,9606.ENSP00000498748,9606.ENSP00000501092,9606.ENSP00000501146	FAP,CDC6,PLEK2,MYBL2,FERMT1,TIMP1,OLFM4,TOX3,CD79A,COMP,COL1A1,RAD51AP1,NCAPH,DLGAP5,NCAPG,GDF15,CHI3L1,CCNB1,CD180,IGF2BP3,SULF1,MMP7,SLC7A5,EPCAM,CDH3,CENPE,EGF,ANLN,ABCA12,PLA2G7,CXCL13,CD1A,TNFRSF21,MELK,PLK1,TPX2,BUB1,COL3A1,FUT3,CCL19,PROM2,EZH2,ETV4,MMP1,SPAG5,PCP4,CTHRC1,NME1,SFN,FOXM1,XRCC2,RRM2,IQGAP3,THBS2,CR2,KIF14,ASPM,AIM2,ADAM12,TTK,STIL,MMP9,CDC20,PLAU,LCN2,SPDEF,LGR4,IL2RA,ECT2,PRC1,CEMIP,SPP1,CDK1,KIF26B,CHEK1,AGR2,TOP2A,TMPRSS4,CFB,OCIAD2,FAM83A,MS4A1,KPNA2,MMP12,CCNA2,CD24,CRABP2,PRSS2,KCNN4,GREM1,TFAP2A,HNF4G
